theta1_init,theta2_init,theta1,theta2
0.0,0.0,0.0,0.0
0.0,0.36959913571644626,-0.1943658944303951,-0.06891604180991573
0.0,0.7391982714328925,-0.4901812730586282,0.02950694226817915
0.0,1.1087974071493387,-0.2984489182542634,-0.36926175953268947
0.0,1.478396542865785,-0.4963680483826829,-0.02610713863018832
0.0,1.8479956785822313,-0.5829891187959017,0.28163614727637054
0.0,2.2175948142986774,1.0392035178872696,0.6084216040257742
0.0,2.587193950015124,-0.3454033457855839,-2.3113320137777245
0.0,2.95679308573157,-0.23006595575587474,1.0288747319538092
0.0,3.326392221448016,0.2299839077332582,5.254478663691504
0.0,3.6959913571644627,0.3454053974172826,8.594522318462749
0.0,4.065590492880909,-1.0392038624483864,5.674763230835851
0.0,4.435189628597355,0.5829893797067401,6.001549178592724
0.0,4.804788764313801,0.4963610645043171,6.309303705740051
0.0,5.174387900030248,0.2984461589868413,6.6524503938936315
0.0,5.543987035746694,0.4901811568319832,6.2536785725415
0.0,5.91358617146314,0.19436588297218743,6.352101363569186
0.0,6.283185307179586,4.30177757957517e-15,6.28318530717958
0.36959913571644626,0.0,-0.05069265811308817,-0.41498584806539035
0.36959913571644626,0.36959913571644626,-0.2098651852344477,-0.23974433227371594
0.36959913571644626,0.7391982714328925,0.04606514253717237,-0.17119066095603722
0.36959913571644626,1.1087974071493387,0.07171630326070776,0.7156218388196366
0.36959913571644626,1.478396542865785,0.3714245021792451,1.4461077092021355
0.36959913571644626,1.8479956785822313,0.8859109816490114,0.09097576622435849
0.36959913571644626,2.2175948142986774,0.3620404311634554,-0.8848474370615622
0.36959913571644626,2.587193950015124,-0.13435625420430433,1.6626155052404072
0.36959913571644626,2.95679308573157,-0.22109349864231664,7.116347179167383
0.36959913571644626,3.326392221448016,0.2272676153455604,5.458246386876768
0.36959913571644626,3.6959913571644627,-1.2412751199689482,5.808021021761611
0.36959913571644626,4.065590492880909,-0.28112762781919715,8.074941738023183
0.36959913571644626,4.435189628597355,-0.4858896192479793,7.367221489608483
0.36959913571644626,4.804788764313801,0.038379950907596244,6.608293345327372
0.36959913571644626,5.174387900030248,-0.5777751017861003,6.937591868865748
0.36959913571644626,5.543987035746694,-0.346337004048362,6.878971798796295
0.36959913571644626,5.91358617146314,-0.01710076076419485,6.164558270331552
0.36959913571644626,6.283185307179586,-0.05069196472686677,5.868198446944248
0.7391982714328925,0.0,-0.41399790753800836,-0.18344238209722594
0.7391982714328925,0.36959913571644626,0.23813966216662583,-0.012275988534270109
0.7391982714328925,0.7391982714328925,0.5069651204323877,0.8637465468271196
0.7391982714328925,1.1087974071493387,0.7610141078415699,0.9607064572507172
0.7391982714328925,1.478396542865785,0.26829961309956113,0.418234589295101
0.7391982714328925,1.8479956785822313,-0.8093470452016593,-0.79042763809958
0.7391982714328925,2.2175948142986774,0.053955760449364405,-2.0695705961636746
0.7391982714328925,2.587193950015124,-0.956082576546926,-6.4152451972192
0.7391982714328925,2.95679308573157,1.0256086990772184,41.9995495340168
0.7391982714328925,3.326392221448016,1.646252679561025,31.74931607426967
0.7391982714328925,3.6959913571644627,0.01568355806008868,12.318429447268024
0.7391982714328925,4.065590492880909,1.2689483650692805,5.222040074340958
0.7391982714328925,4.435189628597355,0.5228185583932764,4.280154135848665
0.7391982714328925,4.804788764313801,0.3151538792038783,6.250958380401219
0.7391982714328925,5.174387900030248,-0.2724407433342469,6.9118810512927675
0.7391982714328925,5.543987035746694,0.11304222119780419,6.373165821364649
0.7391982714328925,5.91358617146314,-0.6018761381443954,6.7528044307241935
0.7391982714328925,6.283185307179586,-0.41399446985828264,6.099737939878433
1.1087974071493387,0.0,0.09446159392283685,0.12474462657668935
1.1087974071493387,0.36959913571644626,0.34796155371381904,1.5538138787594777
1.1087974071493387,0.7391982714328925,0.41409784191012294,0.5566542667592154
1.1087974071493387,1.1087974071493387,-0.15446373487810863,-0.48091850152003196
1.1087974071493387,1.478396542865785,-0.9804591844634623,-1.5704215017959982
1.1087974071493387,1.8479956785822313,-0.5021714809491998,-1.2497005517776143
1.1087974071493387,2.2175948142986774,-1.0957649056166274,12.602559248614702
1.1087974071493387,2.587193950015124,0.38179101116253883,16.169729401195617
1.1087974071493387,2.95679308573157,0.6102724585947382,43.80941757021956
1.1087974071493387,3.326392221448016,-1.3571789690715352,8.179276788091281
1.1087974071493387,3.6959913571644627,-1.1004400796438842,17.55861381780551
1.1087974071493387,4.065590492880909,-0.18915771815257837,7.3541461811988595
1.1087974071493387,4.435189628597355,0.2773834572615521,13.004138916420342
1.1087974071493387,4.804788764313801,0.2701440602836701,5.398958572526171
1.1087974071493387,5.174387900030248,1.0104986248319052,5.043511344738875
1.1087974071493387,5.543987035746694,0.22547299194480563,5.150323124718793
1.1087974071493387,5.91358617146314,0.021746335265550656,5.574950289419964
1.1087974071493387,6.283185307179586,0.09446157359758069,6.407929083153242
1.478396542865785,0.0,0.0042787169239056465,-2.244622119980563
1.478396542865785,0.36959913571644626,-0.9701556203250865,-0.4564097509721601
1.478396542865785,0.7391982714328925,-0.8207278831873783,-8.246408505480908
1.478396542865785,1.1087974071493387,-0.6766525034582185,-1.315040362230915
1.478396542865785,1.478396542865785,0.43871473493439933,-46.78906292737467
1.478396542865785,1.8479956785822313,0.8472495376761446,7.261895331346292
1.478396542865785,2.2175948142986774,-0.4649222802735338,-46.12418664948558
1.478396542865785,2.587193950015124,-0.29414390547927,46.171209545509356
1.478396542865785,2.95679308573157,0.24595056544440408,0.2666092645751132
1.478396542865785,3.326392221448016,-1.079863409042591,11.010854114481061
1.478396542865785,3.6959913571644627,0.06205168586800443,-14.651696374829863
1.478396542865785,4.065590492880909,1.2047855513106667,4.5235550415236085
1.478396542865785,4.435189628597355,-0.34489670959684937,29.083792515715018
1.478396542865785,4.804788764313801,-0.33442963901665956,51.81974363651642
1.478396542865785,5.174387900030248,-1.2769585010898563,6.777783739321431
1.478396542865785,5.543987035746694,1.0829461646000478,6.066015944726475
1.478396542865785,5.91358617146314,0.8056605933001624,5.5079555396622935
1.478396542865785,6.283185307179586,0.004292692869344045,4.038554918427431
1.8479956785822313,0.0,-1.5537920341014517,30.936319931206146
1.8479956785822313,0.36959913571644626,1.116991228885359,-0.4353023280799487
